	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
TCGA-06-5413-01	0.0	0.34840813	0.0	0.0	0.26124078	0.0	0.7661464	1.0120672	0.4544128	0.020421233	0.0	0.4042333	0.12580292	0.3774414	0.24693108	1.0476708	0.37145486	0.7322174	0.27607393	0.0	0.45913267	0.06709635	0.37707865	0.0	0.0	0.3362897	0.0	0.24076025	0.0	0.0	0.14316696	0.0	0.05807639	0.3480395	0.40030307	0.022769293	0.6401094	0.7317162	0.0	0.53173625	0.5404419	0.16677013	0.0	0.2204728	0.0	0.36592227	1.0668137	0.10184365
TCGA-32-2616-01	0.0	0.9523694	0.42684606	0.5784292	0.0	0.0	0.0	1.0209051	0.012963702	0.2042958	0.0	0.0	0.8486343	1.5954953	0.0	0.0	0.68398213	0.0002205078	0.30470335	0.90050083	0.13216276	0.0	0.086468935	0.0	0.0	0.2060765	0.34463453	0.0	0.0	1.1704488	0.0	0.40112644	0.43787676	0.0	0.0	0.15788826	0.8876343	1.0737221	0.2868321	0.24251129	0.47862527	0.0	1.2586414	0.0	0.0	0.0	0.17582193	0.0
TCGA-12-0821-01	0.8932673	0.0	0.0	0.63479364	0.0	0.0	0.45502567	0.19834407	0.4728715	0.19868803	0.0	0.0	0.15790634	0.5815726	0.40173733	0.0	0.04009555	0.9400431	0.0	0.0	0.7843848	0.0	0.8482357	0.5232032	0.0	0.6971228	0.7084373	0.0	0.0	0.6503194	0.0	0.0	0.45698452	0.0	0.0	0.7638691	0.0	0.445145	0.17372301	0.0	0.0	0.36465737	0.0	0.3664585	0.6619106	0.6270587	0.013454235	0.0
TCGA-06-0158-01	0.0	0.015232663	0.5971824	0.0	0.17365476	0.115035094	0.0	0.5311417	0.0015782029	0.0	0.0	0.7103441	0.13129866	0.63077176	0.0	0.0	0.39739832	0.0	0.0	0.18909213	0.964719	1.6079209	0.0	0.66220564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1897508	0.0	0.14885168	0.0	1.2436376	0.16134359	0.0	0.0	0.060546335	0.10717148	0.48315167	0.0	0.0	0.020319743	0.56994766	0.0
TCGA-12-3653-01	0.0	0.0	1.219275	0.0	2.1968336	0.1756091	0.081903666	0.0	0.0	2.2078733	0.0	2.7748182	0.0	0.0	0.99058896	0.0	0.47702423	0.64889985	0.0	0.0	0.0	0.0	0.38295424	0.0	0.0	0.9909407	0.60458386	0.0	0.6542418	1.1877089	0.89495546	0.0	0.0	0.0	1.448732	0.507877	1.490061	1.0150237	1.9082155	0.7151555	0.0	0.0	0.0	0.5299322	0.0	0.0	1.0297532	0.0
TCGA-27-2523-01	0.0	0.0	0.27599663	0.13000047	0.08036671	0.25449017	0.6358309	0.6813607	0.0	0.6326542	0.028647056	0.25579447	0.0	0.0	0.62216	0.28827518	0.0	0.41114286	0.025156407	0.0	0.5665286	0.0	0.0	0.57732475	0.30578014	0.0	0.0	0.0	0.12546498	0.0	0.4907349	0.0	0.7054653	0.048984822	0.28986967	0.016676478	0.79129654	0.0	0.5998479	0.0	0.0	0.07699602	0.0	0.0	0.0	0.89974827	0.18931921	0.0
TCGA-27-2524-01	0.0	0.0	0.18713099	0.0	0.36282066	0.07315802	0.57439554	0.39210764	0.0	0.0	0.23378664	0.037460666	0.0	0.48149428	0.0	0.19910792	0.0065514236	0.5691471	0.11436446	0.46729672	1.0836406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8573008	0.6613212	1.46238	0.0	0.90544784	0.0	0.5029222	0.9195194	1.7697635	0.0	2.0201426	0.0	0.0	0.59453773	0.0	0.0	0.0	0.0	1.8041109	0.0
TCGA-76-4929-01	0.33052927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3681549	0.0	0.0	1.293271	0.8564482	0.50324154	0.0	2.4792058	1.3319116	0.24732429	0.0	0.0	0.0	0.0	1.611444	0.0	0.0	0.56730837	0.0	0.0	2.1239135	0.0	0.034028135	0.0	0.1193835	0.0	0.0	0.0	0.0	0.39035663	0.20178665	0.0	0.37331566	0.0	0.0	0.09045504	1.2300044	1.0336963	1.3158567	0.25512204
TCGA-14-0817-01	0.0	0.0	0.7898298	0.0	0.0	1.0580741	0.07593366	0.0	0.0	0.0	0.07346665	0.4687873	0.0	0.0	0.67785305	0.0	1.2021147	1.3956925	0.9306678	0.2957499	0.48984116	0.0	0.0	0.7967288	0.0	0.0	0.0	0.40198925	0.0	0.42781472	1.4652717	0.0	0.65714043	0.0	0.0	0.0	0.0	0.0	1.2499927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60462797	0.0
TCGA-26-5134-01	0.35408148	0.0	0.4041887	0.0	0.3186781	0.0	0.65348125	0.73217624	0.0	0.4128681	0.3272689	0.0	0.3134118	0.0043988386	0.52485716	0.0	0.27308142	0.6059105	0.0	0.5184023	0.4326711	0.050940156	0.8473067	0.02829816	0.0	0.0	0.12599544	0.0	0.0	0.0	0.585325	0.0	0.56790036	0.41533762	0.6325296	0.0	0.5084426	0.13303103	0.0	0.8491868	0.0	0.0	0.0	0.3182161	0.0	0.5600216	0.0	0.20528077
TCGA-19-5960-01	2.2819383	0.121246524	0.29061326	0.0	0.54191	0.0	0.51546353	1.0146784	0.5431588	0.09284793	0.0	0.87340176	0.0	0.0	0.0	0.95232284	0.0	0.77328134	1.0667448	0.906465	0.0	0.00030791762	1.9195254	0.0	0.0	0.0	0.0	0.7287748	0.9914387	1.4237249	1.2733352	0.0	0.0	0.26615483	0.9739493	0.8307139	0.0	0.16602264	0.0	0.12518016	0.0	0.0	0.8797627	0.117471024	0.62360406	0.3209463	1.1082244	0.77871674
TCGA-28-5215-01	0.0	0.42852688	0.14495601	0.09525021	0.114720605	0.4747587	0.0	0.0	0.54790735	0.20517476	0.0	0.0	0.0	0.5726178	0.0	0.11076366	0.3658374	0.0	1.2019435	0.50620496	0.0	0.0	0.8345008	0.0	0.0	0.73300976	0.5908629	0.0	0.07578491	0.2141449	0.36018634	0.7508422	0.0	0.0	0.0	0.019875092	0.0	0.22885092	0.0	0.0	0.0	0.0	0.8628572	0.0	0.13125335	0.0	0.75942487	0.0
TCGA-19-2619-01	0.0	0.27570045	1.9446001	0.0	0.07576776	0.0	0.6654063	0.0	0.0	0.0	0.1198538	0.0	0.58124614	0.0	0.2974185	0.0	0.55403775	0.0	0.0	0.9671944	0.3106622	0.028146043	0.464312	1.1083705	0.0	0.8647644	1.4658731	0.0	0.650773	0.0	1.0252326	0.10757905	0.47481757	0.0	0.0	0.0	0.7502744	0.12202035	1.563021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52357715
TCGA-14-1034-01	0.0	0.6706113	0.41785976	0.06506157	1.5329934	0.0	0.0	0.6173869	0.39304563	0.0	0.0	0.0	0.8228657	1.5786937	0.0	0.47373098	0.34355748	0.34808955	0.0	0.7076479	1.1224262	0.12286731	0.0	0.0	0.2009202	0.0	0.0	0.0	0.38329545	0.0	0.50178486	0.0	0.94396186	0.62539506	0.0	0.0	1.9357826	1.2656747	0.39353833	0.0	0.0	0.3539758	0.0	0.0	0.0	0.0	1.2334431	0.0
TCGA-06-5856-01	0.89406836	0.0	0.0	0.0	1.2984728	0.0	2.792438	2.6257896	0.0	0.14725742	0.0	1.8358346	0.0	0.8896753	0.0	2.9491975	0.80849755	0.6893409	0.0	2.4403422	0.0	0.0	1.7457073	0.0	0.21583587	0.0	2.1183817	1.2693108	1.9615148	2.900011	1.4119916	1.2850586	0.0	1.251069	2.5732512	0.0	0.11213702	0.0	0.0	1.6520897	0.0	0.0	0.0	0.0	0.1701593	0.0	0.0	0.0
TCGA-32-4213-01	0.02503301	0.0	0.0	0.32229316	0.21102817	0.0	0.36122635	0.6981895	0.0	0.2035202	0.0	1.07048	0.6116577	0.1552851	0.47777602	0.0	0.0	0.024493199	0.43100876	0.0	0.52347416	0.27953753	1.0642966	0.0	0.0	0.5895054	0.28313914	0.0	0.0	0.62507826	0.34904507	0.09793282	0.6503881	0.0	0.07325196	0.0	0.0	0.97748893	0.07005469	0.0	0.0	0.22122775	0.0	0.35405198	0.0	0.78509355	0.3507241	0.0
TCGA-06-0646-01	0.0	0.0	0.49506792	0.0	0.22654384	0.0	0.0	1.0257866	0.03225229	0.09628337	0.0	0.31790182	0.0	0.23834787	0.0	0.06966633	0.1464786	0.0	0.114639215	0.23784918	0.0	0.45081717	0.92230153	0.0	0.0	0.26417258	0.0	0.136196	0.0	0.43452707	0.24088533	0.09144835	0.32619447	0.5535544	0.74341595	0.0	0.12869082	0.005792945	0.20954597	0.1480489	0.56437457	0.0	0.0	0.15424208	0.0	0.027504649	0.23004727	0.0
TCGA-19-2620-01	0.0	0.0	0.9087028	0.0	1.1895319	0.0	0.09221748	0.32900327	0.0	0.0	0.245092	0.8726885	0.0	0.3298564	0.388019	0.0	0.0	0.0	0.0	0.078155324	0.57512903	1.1361054	0.20395438	0.27095506	0.0	0.0	0.0	0.0	0.041183442	0.23154928	0.0	0.0	2.0356593	0.0	0.30750546	0.0	1.1816355	0.06336196	0.0	0.0	0.0	1.0838158	0.0	0.071692355	0.0	0.34265837	0.31483606	0.3607305
TCGA-41-4097-01	0.0	0.0	1.7227751	0.5274652	0.40848544	0.0	0.52602226	0.0	0.0	0.0	0.0	0.0	0.10232944	0.12090406	0.4360414	0.0	0.3371503	0.4305337	0.0	0.9049717	0.36289096	0.0	0.33737394	0.050381858	0.0	0.0	1.5493871	0.0	0.0	1.3173732	0.43554574	0.42764568	0.6332108	0.0	0.0	0.13731246	0.0	0.0	0.0	0.0	0.0	0.7954975	0.02373059	0.30721426	0.06807216	0.0	0.0	0.0
TCGA-28-5204-01	0.0	0.0	0.0	0.0	0.6522779	0.0	2.0160303	1.2552768	0.0	0.0	0.57146853	0.0	0.63035125	0.9164898	0.10979795	0.0	0.0	1.2366236	0.0	0.0	0.63652724	0.0	0.7573296	0.0	0.08202722	0.0	0.0	0.0	0.0	0.1814293	1.147113	0.4197112	0.8168101	0.31432432	0.20031475	0.054107983	1.228861	0.17866202	0.8407151	0.40432984	1.005486	0.96725506	0.0	0.17952862	0.3038338	0.0	0.5719924	0.0
TCGA-32-2634-01	0.8619883	0.0	1.1391776	0.0	1.6654392	0.0	0.96916413	0.0	0.0	0.03278234	0.21219067	0.7496989	0.30351588	0.048036486	0.0	0.06310478	0.0	0.6961373	0.28799084	0.0	0.0	0.0	1.8515064	0.0	0.0	0.0	1.8862554	0.72914326	1.0008565	2.9401278	3.4954853	0.7427263	0.14152636	0.0	0.0	0.0	0.0	0.0	1.4665002	0.0	0.0	0.0	0.0872448	0.0	0.51818156	0.0	2.107274	0.0
TCGA-76-4926-01	0.0	0.19608225	0.14919369	0.0	0.29326326	0.0	0.0	0.03093766	0.0	0.0	0.0	0.922815	0.2709161	0.3003061	0.0	0.37486073	0.14526549	0.43978393	0.0	0.0030045304	0.013075114	0.8713742	0.1367491	0.0	0.0	0.57033247	0.0	0.0	0.0	0.0	0.0	0.0	0.18673556	0.0	0.25332066	0.0	0.19532722	0.5063855	0.24644409	0.0	0.4231254	0.0	0.0	0.121482864	0.0	0.0	0.24760918	0.35181123
TCGA-32-1970-01	0.64098775	0.82821614	0.0	0.0	0.0	0.0	0.0	1.8027453	0.0	0.0	0.0	0.5042057	0.28179073	0.0	0.0	1.5948004	0.94067353	0.016616093	0.0	1.8711838	0.7719115	0.0	0.08270412	0.0	0.14703515	0.0	0.031551965	0.43051293	0.6691408	0.3314308	0.15241478	0.0	0.059887927	0.17776585	0.0	1.8005292	1.2974876	0.0	0.6549433	1.3027413	0.0	0.0	0.71443254	0.0	0.0	0.0	0.0	0.36691567
TCGA-15-0742-01	0.71246713	0.21783675	1.3465825	0.11249324	0.0	0.0067915684	1.331195	0.17323342	0.0	0.0	0.0	0.07246481	0.7017575	0.0	0.7000939	0.0	0.9691254	1.046368	0.027268125	0.0	0.087485984	0.56844807	0.11205782	0.9711303	0.29904354	0.0	0.45762616	0.0	0.07850007	0.0	0.0	0.0	0.0	0.0	0.0898101	0.0	0.6135172	0.062672265	0.0	0.021695463	0.0	0.6105406	0.0	0.0	0.0	0.96821797	0.0	0.3094904
TCGA-06-0645-01	0.29191163	0.037706822	0.20501396	0.0	0.31555957	0.06500972	0.73604184	1.238663	0.0	0.21499664	0.0	0.26102942	0.0	0.9410185	0.0	0.4733851	1.2546941	0.14635035	0.0	0.0	0.08374243	0.10893781	0.0	0.0	0.0	0.0	0.0	0.0	1.1199802	0.63577634	0.02720282	0.0	0.0	0.4431539	1.0799948	0.90031886	1.3242586	0.36468667	0.96413696	1.5481365	0.025631575	0.0	0.0	0.0	0.0	0.0	0.0	0.2965004
TCGA-27-2528-01	0.0	0.0	0.6506039	0.41367596	0.4077133	0.44845217	0.8895067	0.0	0.0	0.15304586	0.45551768	0.1613105	0.0	0.0	0.014037791	0.0	0.11980787	0.0	0.38727543	0.0	0.4355517	0.0	0.14450604	0.2815546	0.31228724	0.13080052	0.0	0.0	0.19444928	0.0	0.06467838	0.0	0.89445126	0.0	0.82680076	0.0	0.6173794	0.0	0.8285425	0.0	0.0	0.0	0.049482558	0.0	0.0	0.362023	0.0	0.0
TCGA-14-0789-01	0.0	0.35371816	0.37489074	0.29841748	1.0155821	0.0	0.03624115	0.42693603	0.0	0.0	0.0	0.49917766	0.015481365	0.33924824	0.15970452	0.019211676	0.0	0.19110076	0.0	0.0	0.84069496	0.99392426	0.0	0.3015812	0.0	0.0	0.07206476	0.0	0.0	0.0	0.0	0.0	0.47864255	0.0	0.5259442	0.0	0.80333495	0.61220014	0.8992815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37951243	0.0
TCGA-08-0386-01	0.46052077	0.058021504	0.0	0.07801035	0.0	0.0	0.0881113	0.0	0.0	0.21325701	0.0	0.37851495	0.0	0.6718573	0.3501513	0.31322297	0.28990585	0.076647185	0.0	1.1704222	1.075875	0.0	0.0	0.055368736	0.09253309	0.40913337	0.0	0.0	1.1625825	0.0	0.8513672	0.0	0.0	0.0	0.0	0.05680739	0.0014539845	0.0	1.0160273	0.065795295	0.0	0.0	0.0	0.0	0.080767885	0.0	0.0	0.0
TCGA-76-4931-01	0.0	0.6125182	1.0227876	0.0	0.0	0.0	0.97537994	0.61617416	0.0	0.0	0.0	0.566012	0.38456476	0.14831011	0.0	0.35178682	0.4409265	0.30603337	0.0	0.18524198	0.15545657	0.45136505	0.25296363	0.64311635	0.0	0.76819265	0.3214148	0.0	0.33973867	0.0	0.0	0.0021508157	0.11370436	0.0	0.5199547	0.0	0.39943182	0.0	0.0	0.0	0.0	0.9764027	0.0	0.0	0.050058216	0.18886869	0.0	0.29187343
TCGA-27-1830-01	0.0	0.07139426	0.6727838	0.0	0.8399254	0.42005542	0.9211584	0.0	0.0	0.0	0.0	0.0	0.009585137	0.0	0.14200644	0.0042985743	0.28803	0.3318556	0.010540707	0.002953022	0.43318573	0.0	0.486087	0.5870397	0.2531348	0.0	0.49928904	0.08765833	0.13654298	1.4096205	0.0	0.0	0.37314388	0.0	0.0	0.6597903	0.0	0.7134007	0.45440978	0.38728702	0.0	0.0	0.0	0.0	0.7852527	0.0	0.0	0.0
TCGA-06-0184-01	0.0	0.0	0.0	0.10251286	0.0	0.0	0.07860406	0.0	0.0	0.0	0.0	0.0	0.037705395	0.0	0.15127707	0.0	0.100054346	0.0	0.0	0.0	0.0	0.0	0.28472257	0.0	0.0	0.0	0.1993439	0.0	0.0106268255	0.13975741	0.6045127	0.79314584	0.6790608	0.0	0.0	0.0	0.0590289	0.0	0.06683615	0.0	0.0	0.27873322	0.0	0.0	0.7961702	0.0	0.0	0.0
TCGA-12-3652-01	0.0	0.0	0.0	0.0	0.24211568	0.22797476	0.0	0.0	0.0	0.9072241	0.27033043	1.0874046	0.0	0.0	0.0	0.0	0.0	0.528786	0.0	0.0	0.2325072	0.20088343	0.6011369	0.42188117	0.0	1.022238	0.08257134	0.0	0.23111857	0.25060967	1.6619421	0.0	0.85294676	0.03171129	0.0	0.0	0.69072336	0.058245216	0.29819903	0.0	0.0	0.69140524	0.0	0.09047262	0.0	0.7718769	1.3096242	0.0
TCGA-06-0187-01	0.33741298	0.22163403	0.13725185	0.6418516	0.66232795	0.0	0.0	0.0	0.72288704	0.0	0.0	0.0	0.0	0.4941227	0.2659731	0.0	0.21882844	0.0	0.0	0.8260022	0.7698366	0.41615874	0.0	0.020959646	0.4238695	0.0	0.4454158	0.0	1.2071671	0.0	0.48597488	0.0	0.4210546	0.0	0.0	0.0	0.5496787	0.752552	0.21363708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22957568	0.5520151
TCGA-14-1823-01	0.4088154	0.0	1.8314439	0.0	1.5260544	0.0	0.014083437	1.4653305	0.0	0.56625843	0.0	0.0	0.0	0.423056	0.0	0.0	1.6085771	0.0	0.0	0.0	0.005349584	0.794046	0.0	0.0	0.0	0.0	0.0	0.0	0.3153133	0.024395792	0.0037814102	0.56742376	0.6609296	0.9200812	1.1421412	0.0	3.665	2.096938	2.9297745	2.4081447	0.06485397	0.0	0.0	0.0	0.0	0.0	0.4467709	0.094017714
TCGA-02-2486-01	0.0	0.0	0.2295404	0.47854763	0.9147149	0.0	0.65631646	0.0	0.0	0.0	0.0	0.28808975	1.0897453	0.3264887	0.26208174	0.32510498	0.7403354	0.34837413	0.0	0.0	0.0	0.0	0.9104632	0.0	0.043809127	0.0	0.0	0.0	0.11291451	0.16111729	0.0	0.0	0.40236238	0.0	0.22061586	0.0	0.024278184	1.0794172	0.5747923	0.0	0.44513538	0.0	0.0	1.0002154	0.43306956	0.0	0.07050283	0.0
TCGA-19-1390-01	0.410577	0.0	0.17111407	0.0	0.0	0.0	0.0	0.2275211	0.19158757	0.682779	0.0	0.0	0.0	1.4266062	0.0	0.1525013	0.0	0.0	0.25580868	0.4811093	0.14104289	0.0	0.59915555	0.0	0.0	0.20584416	0.5518088	0.0	1.4656584	0.69897366	0.84943104	0.20395175	0.85862637	0.0	0.30261934	1.0832423	0.0	0.7695556	0.6141687	0.49976125	0.0	0.33480072	1.0995392	0.2634988	0.84964454	0.0	0.22318843	0.0
TCGA-32-1980-01	0.0	0.5112717	0.16699426	0.0	0.71882427	0.0	0.21628574	0.45256492	0.0	0.0	0.0	0.77160925	0.0	0.068255395	0.0	0.6876185	1.3666544	1.1365694	0.23975651	0.40016666	0.052875265	0.5231754	0.0	0.0	0.0	0.36481506	0.0	0.0	0.1097995	0.0	0.8588994	0.02337635	0.19810052	0.0	0.536916	0.0	0.04311672	0.98229975	0.42064765	0.0	0.17897266	0.0	0.0	0.9507144	0.88949746	0.0	0.95855343	0.0
TCGA-06-0747-01	0.3025202	0.0	0.59879375	0.18512802	0.5970076	0.07856427	1.6628321	0.0	0.0	0.2076961	0.39694706	0.35858816	0.029318001	0.0	0.0	0.0	0.0	0.21335503	0.21963122	0.0	0.45803267	0.7842185	0.0	0.23121558	0.67915404	0.0	0.27646518	0.0	0.18465123	0.0	0.0	0.0	0.23974317	0.0	0.5012549	0.004128075	0.65061486	0.0	1.052472	0.0	0.0	0.7319222	0.0	0.0	0.0	0.31063858	0.37273625	0.37736732
TCGA-06-0649-01	0.67631805	0.0	1.251344	0.0	3.0353792	0.0	1.4773052	1.4623508	0.0	0.0	0.0	0.5878836	0.0	0.0	0.0	1.1621336	0.56213456	1.5100274	0.0	0.4563213	0.0	2.0200412	0.46141246	0.0	0.0	0.0	0.0	0.61190027	1.5283848	1.0589932	2.8897612	0.0	2.8121867	0.44485888	2.249052	0.7092046	0.48286146	0.0	2.149775	3.1359527	0.0	0.0	0.0	0.0	2.151278	0.0	0.0	0.0
TCGA-28-5209-01	0.0	0.26106507	0.46385804	0.0	0.48915073	0.34158397	0.7916521	1.0932727	0.0	0.17213173	0.0	0.0	0.2030325	0.5142783	0.29536998	0.0	0.09582852	0.44135895	0.02002928	0.12196458	1.2182155	0.16472626	0.0	0.7540528	0.21699026	0.0	0.46621886	0.0	0.74678135	0.0	0.14116487	0.0	0.08745829	0.774182	0.6060259	0.0	1.8101726	0.16379504	1.1558797	0.25900227	0.0	0.6396336	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-28-5208-01	0.0	0.0	0.25968435	0.0	0.6784644	0.08245549	0.6004201	0.4782188	0.0	0.028093034	0.25101167	0.9185903	0.0	0.0	0.06576987	0.2869691	0.0	0.7968001	0.0	0.0	0.21626535	1.0294725	0.0	0.18828833	0.0	0.15261862	0.0	0.0	0.0	0.0	0.5499949	0.0	0.710567	0.48751432	0.6458062	0.0	0.5737628	0.094991095	0.2957138	0.0	0.0	0.24990492	0.0	0.0	0.0	0.42195967	0.7513376	0.0
TCGA-06-0686-01	0.39150104	0.0	0.0	0.0	0.0	0.21912557	0.19077152	0.0	0.070659	0.0	0.22852401	0.0	0.0	0.0	0.37584904	0.0	0.08962963	0.0	0.23249155	0.4859784	0.0	0.0	0.018661318	0.0	0.0	0.0	0.0	0.8291707	0.0	0.015284466	0.3304668	0.36001194	0.7319984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15717272	0.0	0.0	0.2840104	0.14783578	0.44798106	0.0
TCGA-28-5207-01	0.48743314	0.0	0.0	0.0	0.0	0.0	0.3400364	0.0	0.051885016	0.07755782	0.0	0.27540767	0.0	0.29342705	0.0	0.38732338	0.21049911	0.21946135	0.23534809	0.67958903	0.83374804	0.0	0.6516501	0.5804309	0.09658487	0.8267285	0.92133176	0.0	0.47856188	0.5957654	0.0	0.17308487	0.0	0.0	0.17474578	0.18838973	0.2090906	0.8675352	0.0	0.033709764	0.0	0.0	0.82128674	0.77965975	1.0444859	0.0	0.1835963	0.0
TCGA-06-2558-01	0.0	0.2111863	0.15581831	0.0	1.0842873	0.0	0.0	0.6093037	0.41155598	0.0	0.0	0.89177287	0.0	0.0	0.731911	0.0	0.5810081	0.19023296	0.026327966	0.8939728	0.05366321	0.4326405	0.0	0.09744706	0.0	0.40559518	0.23751853	0.0037506716	0.0	0.0	0.0	0.0	0.34664285	0.0	0.0	0.0	0.31857497	0.47393176	0.10277207	0.0	0.23220158	0.0	0.0	0.0	0.0	0.0	0.8023871	0.0
TCGA-06-0644-01	0.0	0.0	0.34430122	0.14777763	0.80285907	0.0	0.21866356	1.236227	0.0	0.0	0.0	0.81677127	0.0	0.7108379	0.0	0.0	2.403327	0.029149149	0.0	0.19647095	0.42221215	0.0	0.8301552	0.0	0.0	0.5700975	0.0	0.0	1.4746798	0.3922437	2.2312424	0.0	0.7986488	0.057876248	0.0	0.0	0.8561485	0.0	0.42703214	0.6691135	0.097262986	0.0	0.0	0.0	0.0	0.0	0.7871122	0.0
TCGA-06-2562-01	0.0	0.0	0.4909922	0.0	0.77386427	0.0	0.9870462	1.1544617	0.0	0.0	0.0	0.213208	0.0	0.0	0.032394405	0.8483339	0.51778257	0.19879314	0.007979704	0.0	0.34922343	0.0	0.020806074	0.1402999	0.27343485	0.13002858	0.0	0.0	0.37569073	0.0	0.08509517	0.0	0.23818304	0.0	0.0	0.0	0.630067	0.22358908	0.0	0.108161286	0.0	0.19768494	0.055419378	0.0	0.05104158	0.15653181	0.5171094	0.0
TCGA-06-2570-01	0.8359081	0.3790584	0.0	0.0	0.07228709	0.0	0.61236805	0.0	0.33323383	0.1440284	0.19087233	0.0	0.15902345	0.1927514	0.5857277	0.1431094	0.0	0.0	0.7054696	1.2720368	0.47839862	0.0	0.0	0.0	0.0	0.0	0.05262298	0.87922907	0.0	0.6462294	0.0255453	0.0	0.31579122	0.37015328	0.0	0.0	0.0	0.0	0.0	0.02262229	0.0	0.0	0.48761797	0.84695274	0.0	0.28656366	0.45518902	0.271927
TCGA-06-2559-01	0.0	0.0	0.942128	0.13557269	0.38333616	0.0	0.10906172	0.21402828	0.0	0.3977578	0.0	0.4575676	0.48558763	0.0	0.20297925	0.15453792	0.0	0.0	0.14753897	0.6145474	0.0	0.38390437	0.0	0.0442833	0.0	0.38084626	0.33082977	0.0	0.0	0.0	0.24150844	0.0	0.12801471	0.34530538	0.46989352	0.0	0.57868195	0.47067076	0.29715493	0.0	0.0	0.34571907	0.19537964	0.014882611	0.0	0.07381917	0.6197593	0.02489159
