	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
TCGA-26-5132-01	0.0	0.8219083	1.0665977	0.0	0.25443208	0.0	1.125607	0.71985745	0.0	0.0	0.0	0.0	0.9059669	0.67712253	0.0	0.0	0.96560544	1.2457833	0.0	1.6979676	0.13535655	1.3007325	0.0	0.0	0.0	0.0	0.24571183	0.44523773	0.0	0.61010945	0.0	0.0	0.75803465	0.0058282157	0.0	0.11067991	0.782835	0.26001385	0.51265514	0.46505666	0.09934952	0.005981621	0.0	0.0	0.0	0.0	0.0	0.5424088
TCGA-12-5299-01	0.0	0.080629885	0.18328755	0.0	0.1612297	0.0	0.40110886	0.22476685	0.0	0.0	0.1554161	0.2315437	0.17029323	0.6517409	0.31147107	0.17941149	0.6087441	0.56194454	0.0	0.10651955	0.0	0.19111846	0.62197965	0.0	0.0	0.782151	0.0	0.49414578	0.0	0.0	0.18231602	0.15799451	0.6491768	0.0	0.27391875	0.0	0.27785796	0.47557998	0.64919883	0.0	0.28183845	0.1915675	0.0	0.46454817	0.0	0.16283688	0.22668108	0.4981548
TCGA-06-0743-01	0.008348063	0.45936027	0.29040796	0.086299084	0.0	0.17878507	1.1668807	0.0	0.34151372	0.0	0.3524601	0.0	0.4959298	0.31994843	0.15658034	0.0	0.5114597	0.37159377	0.5594968	0.912959	0.506132	0.2447146	0.21035126	0.5474148	0.2460909	0.0	1.2047675	0.012752025	0.38071436	1.2217978	0.47027007	0.0	0.19078062	0.0	0.0	0.42834854	0.21807548	0.50264883	0.0	0.9814978	0.0019768241	1.2037455	0.77913624	0.33039677	0.0	0.0	0.30496505	0.0
TCGA-41-2572-01	0.022092123	0.5803602	0.5019005	0.0	0.0	0.0	0.8598594	0.0	0.0	0.0	0.0	0.47309697	0.09287687	0.0	0.52874315	0.0	0.4167514	1.1891474	0.24313647	0.0	0.3717212	1.1010536	0.0	1.1328018	0.37103587	0.0	0.32462227	0.0	0.0	0.1273926	0.47084162	0.0	0.0	0.0	0.033791006	0.0	1.1435196	0.0	0.60822934	0.2483403	0.52186245	0.67397463	0.0	0.0	0.0	0.0	0.025849326	0.0
TCGA-06-0744-01	0.0	0.0	0.0	0.0	0.0	0.98931825	0.46807513	0.038000923	0.0	0.0	1.281494	0.09192087	0.0	0.3209525	0.0	0.65606743	0.06376865	0.1907543	0.0	0.0	0.3645555	0.0	0.0	0.0	0.0	0.017439099	0.0	0.46116304	0.18667804	0.10039979	0.050743397	0.3188677	1.1782081	0.7485845	0.0	0.13465251	0.78828084	0.0	0.56102824	0.0	0.0	0.55678755	0.0	0.0	0.0	0.0	0.09657947	0.16849957
TCGA-06-0130-01	0.0	0.37914282	0.0	0.0	1.4048388	0.0	2.304577	1.7354261	0.0	0.0	0.0	0.0	2.704369	0.85259753	0.40137535	0.0	0.80677575	1.1209	0.0	1.0042427	0.115654826	0.3035911	2.0293546	0.0	0.0	0.0	0.0	0.0	0.6666401	0.6669095	0.71129924	0.64980966	0.0	1.0931425	0.70379704	0.0	2.4182475	2.6884682	1.2091947	2.1584613	2.289178	0.0	0.0	0.0	0.0	0.0	1.0302323	0.0
TCGA-06-0749-01	0.0	0.27917448	0.0	0.0	0.3942478	0.0	0.0	0.0	0.0	0.0	0.0	1.1706196	0.0	0.0	0.12846799	0.1470004	1.2504487	0.37844008	0.0	0.6179938	0.22663492	0.41321614	0.41426525	0.0	0.0	0.52854455	0.0	0.45791516	0.03484031	0.0	0.43945807	0.0	0.33966482	0.0	0.666061	0.0	0.66737497	0.07543513	0.0	0.0	0.63789725	0.009285627	0.0	0.13553122	0.21424006	0.069427535	0.52773046	0.0
TCGA-06-1804-01	0.0	0.29995736	0.69866174	0.0	0.0711221	0.016200894	1.0768727	1.2460195	0.0	0.3832935	0.0	0.74691063	0.6191432	1.046774	0.0	1.5506502	0.95206666	0.0	0.0	0.19611023	0.38292226	0.6157122	0.39533037	0.0	0.0	0.18578607	0.022989737	0.44480255	0.0	0.0	0.0	0.3438472	0.05279682	0.21428211	0.4625192	0.0	0.28279236	1.2519934	0.0	0.076982066	0.30589193	0.35129407	0.6242998	0.063617356	0.0	0.0	0.0	0.0
TCGA-19-2629-01	0.36229646	0.422725	0.0	0.31982103	0.6553245	0.0	0.3028897	0.0	0.2249348	0.0	0.49653202	0.46056166	0.47839838	0.0	0.43609467	0.0	0.0	0.0	0.0	0.0	0.0	0.23385623	0.0	0.3045369	0.0	0.0	0.4180114	0.0023657696	0.11832554	0.32009643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3386917
TCGA-06-5414-01	0.0	0.2625487	0.97095996	0.0	0.32864642	0.58115995	0.49915236	0.35776994	0.0	0.0	0.0	0.0	0.008317208	0.0	0.0	0.16991265	0.32765943	0.43050677	0.33141807	0.0	0.59301513	0.39695373	0.0	0.603507	0.60307044	0.0	0.0	0.0	0.27054176	0.0	0.4341086	0.0	0.07608516	0.21949306	0.068803385	0.0	0.8110462	0.4446632	0.6808666	0.24365726	0.0	0.4429877	0.0	0.0	0.0	0.0	0.5218879	0.0
TCGA-06-5408-01	0.7883125	0.0	0.0	0.0	1.5299143	0.0	2.282208	2.1985106	0.0	0.042439	0.0	1.0003166	0.0	0.0	0.0	2.050746	0.0	0.9246614	0.0	1.4617678	0.0	0.0	0.28604817	0.0	0.0	0.0	1.6804913	0.5470404	2.7007737	0.8860786	3.0140147	0.0	0.0	2.2516565	1.9381785	0.102408946	1.5217109	0.0	0.09005488	1.1448628	0.11419327	0.0	0.0	0.0	0.0	0.0	0.7176067	0.0
TCGA-06-2569-01	0.8632465	0.7551268	0.7522604	0.7061888	0.0	0.0	1.3222189	0.79543895	0.0	0.5080059	0.0	0.0	0.95930856	0.6869836	0.40868723	0.0	0.0	0.0	1.1049284	1.9294459	0.75737894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4910922	0.0	0.0	1.5918751	0.12612338	0.0	0.052997395	0.0	0.43782964	0.0	0.0	0.0	0.0	1.7586479	0.4789489	0.0	1.6408334	0.0	0.5086954
TCGA-26-5133-01	1.1116714	0.0	0.08043141	0.0	1.368892	0.0	0.06434764	0.0	1.2595059	0.0001143256	0.0	0.28722146	0.48803717	0.0	0.949797	0.0	0.0	0.4166587	0.19383754	1.0275884	1.3108652	0.45755556	0.50311744	0.5397549	0.0	0.0	0.37586957	0.0	0.0	0.5636852	1.0676116	0.0	0.22805399	0.0	0.0	0.0	0.0	0.48271585	0.56477207	0.0	0.0	0.0	0.0	0.21969885	0.0	0.0	1.1428084	0.0
TCGA-32-2632-01	0.23098865	0.0	1.0553116	0.0	0.783051	0.0038202486	2.216563	0.5036941	0.0	0.0	0.0	0.21428588	0.0	1.2802552	0.0	0.0	0.83461565	0.1614976	0.0	0.5167636	0.0	0.0	1.0878323	0.0	0.8472214	0.0	0.0	0.0	1.6816328	2.2519746	0.0	0.0	1.3504822	0.0	0.3981433	1.4303563	0.25558847	0.4884748	0.6747477	1.6431599	0.0	0.7281659	0.0	0.0	1.7308182	0.0	0.0	0.0
TCGA-76-4925-01	0.0	0.0	0.020850884	0.7348447	0.0	0.5544199	0.0	0.0	0.0	0.32041374	0.38201076	0.0	0.0	0.0	0.0	0.30942652	0.0	0.0	0.46586153	0.0	0.0	0.0	0.212258	0.42196673	0.03825765	0.0	0.28297022	0.0	0.82810223	0.0	0.0	0.0	0.0	0.0	0.0	0.4110044	0.0	0.6796461	0.51098377	0.25503114	0.0	0.0	0.045259282	0.32328245	0.84578514	0.0	0.0	0.0
TCGA-19-4065-01	0.0	0.0	0.21863478	0.4728972	0.027350577	0.5743355	0.18264735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25960195	0.63846457	0.5425606	0.57380205	0.0	0.0	0.0	0.0	0.0	0.024190225	0.0	0.13776164	0.0	0.86613035	0.61879736	0.51936686	0.0	0.0	0.334388	0.0	0.81822234	0.24439487	0.83228683	0.7329439	0.89503765	0.0	0.49097773	0.0	0.0	0.5447882	0.0	0.28809324	0.0
TCGA-06-0745-01	0.0	0.0	0.10899967	0.3632073	0.46869922	0.0	1.0449291	0.0	0.0	0.0	0.0	1.6633608	1.519359	0.0	0.78259593	0.0	1.3096652	0.0	0.0	0.0	0.031415038	0.0	1.2162752	0.35339454	0.0	0.30961433	0.11764524	0.0	0.32646427	0.0	0.46755913	0.33726034	0.5761911	0.0	0.73037785	0.0	0.0	0.43586597	0.0	0.0	0.0	0.104296	0.0	0.2519776	0.025250595	1.1399721	0.35232016	0.0
TCGA-27-2519-01	0.0	0.0	0.23261812	0.03375442	0.30206802	0.0	0.24696523	0.0	0.0	0.0	0.011357538	0.8728318	1.1401316	0.0	0.006908015	0.65780556	1.5548764	0.0	0.0	0.0	0.0	0.0	1.6345848	0.0	0.0	0.0	0.0	0.34676763	0.79922855	0.09855669	0.0	0.0104977	0.63165075	0.0	1.2438552	0.0	0.08649091	0.6999385	1.0673225	0.0	0.13116497	0.0	0.0	0.0	0.47702307	0.91034305	0.0	0.0046137744
TCGA-14-0790-01	0.0	0.004179388	0.0	0.0	0.49258125	0.076286145	0.9998149	1.4696798	0.0	0.01833006	0.5487676	0.0	0.08792069	0.2894632	0.026330486	0.0	0.48509583	0.50703466	0.0	0.0	0.5179176	0.056032877	0.63925064	0.523666	0.13244128	0.0	0.31710535	0.0	0.41152006	0.0	0.0	0.0	0.0	0.4716912	0.36658815	0.0	0.75815797	0.0	1.1136141	0.22721408	0.4122809	0.70753103	0.3244761	0.0	0.0	0.13167624	0.0	0.0
TCGA-14-1829-01	0.0	0.0	0.0	0.0	1.2467719	0.0	1.6036015	0.5902518	0.60912275	0.0	0.07230673	0.060725972	0.0	0.6250561	0.0	0.0	0.5357213	1.144869	0.0049558887	0.0	0.01631642	0.0	0.475265	0.0	0.28149387	0.07244222	0.0	0.0	0.17268479	0.96468455	0.7860478	0.7995739	0.6626447	0.727438	0.0	0.3592681	0.8572214	0.22571374	0.87073755	0.6205153	0.0	1.3307444	0.0	0.045950342	0.13272819	0.0	1.3915665	0.0
TCGA-28-2514-01	0.0	0.35633954	0.40159658	0.0	1.0563673	0.28291595	0.047512993	1.1334178	0.49726212	0.16824244	0.0	0.0	0.0	0.7455844	0.00068678387	0.5657931	0.0	0.057130814	0.0	0.23747477	0.47283322	0.0	0.0	0.34773278	0.0	0.23195593	0.68750536	0.0	0.1783074	0.0	0.9032759	0.9343272	0.0	0.1081081	0.0	0.0	0.19512339	1.0777328	0.0	0.16799937	0.0	0.0	0.0	1.1457652	0.0	0.06448679	0.6826159	0.0
TCGA-06-0878-01	0.0	0.0	0.011952519	0.10856169	1.1800176	0.0	0.5025029	0.24583404	0.0	0.0	0.0	0.29673275	0.6044005	0.0	0.48171425	0.18896705	1.196747	0.0	0.0	0.0	0.07824746	0.0	1.364105	0.0	0.492973	0.3278652	0.0	0.0	0.39772642	0.0	0.0	0.0	0.91180813	0.0	0.49671024	0.0	1.0341712	1.3629613	0.13893968	0.0	0.0	0.0	0.0	0.42817134	0.0	0.4899841	0.109037764	0.08493659
TCGA-06-5859-01	0.0	0.0	0.0	0.0	1.3847448	0.0	0.0	0.0	1.4833694	0.30176583	0.0	0.13586557	1.169709	0.6872051	0.29394826	0.0	0.0	0.7584288	0.0	1.8084568	0.28014654	0.0	1.0409306	0.0	0.0	0.4876124	0.23033036	0.0	1.010491	0.7836089	1.3020984	0.0	0.41887873	0.0	0.0	0.95554924	1.1979418	1.0668824	0.87393856	0.42693767	0.0	0.0	0.0	0.8488279	0.0	1.0732607	1.0518168	0.17432998
TCGA-19-2624-01	0.0	0.16793348	0.6905986	0.020171179	0.15813555	0.0	0.30228385	0.3053291	0.0	0.18575278	0.0	0.6051077	0.31606138	0.21657927	0.40894583	0.0	0.0	0.0	0.0	0.9641658	0.0	0.6125137	0.0	0.0008676181	0.0	0.009090052	0.0	0.0	0.0	0.0	0.29426667	0.0	0.0	0.1483233	0.35944483	0.0	0.6709892	0.026147654	0.4325863	0.0	0.49698508	0.28187296	0.0	0.0	0.0	0.3028776	0.09913521	0.7391658
TCGA-02-0055-01	1.3232356	0.0	0.67065656	0.751728	0.06460709	0.0	0.5121557	0.8232869	0.0	0.0	0.0	2.7658029	0.0	0.7070478	1.6786873	0.0	1.9870847	0.0	0.0	1.7960155	0.5278534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0905639	0.37361777	2.7989235	0.0	0.4868758	0.12827322	0.0	0.8262514	2.2304983	0.0	1.4573582	2.6803863	0.0	0.0	0.0	0.0	0.0	0.0	1.926212	1.4129801
TCGA-06-5416-01	0.124081515	0.0	0.0	0.12151108	0.0	0.0	0.0	0.34011394	0.0	0.22403175	0.0	0.0	0.0	1.1479625	0.24740674	0.62861216	0.0	0.0	0.0	0.19614777	0.6607525	0.0	0.0	0.4089439	0.0	0.17212509	0.0	0.0	0.9100874	0.62794167	0.43693566	0.72136056	0.35176447	0.4263687	0.0	0.3447815	0.0	0.0	0.0	0.47145173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-27-1837-01	0.0	0.21270607	0.14234167	0.0	0.61735636	0.0	0.17371872	0.6874711	0.0	0.079519585	0.0	0.7408901	0.0	0.0	0.37429002	0.0	0.02015996	0.70475817	0.0	0.0	0.32001972	0.4474643	0.29455045	0.018059311	0.0	0.5609428	0.0	0.0	0.0	0.0	0.33239514	0.0	0.24580218	0.0	0.014767744	0.0	0.3660178	0.22425184	0.43783477	0.0	0.4049885	0.0	0.0	0.054942302	0.0	0.4638355	0.40356296	0.19168031
TCGA-06-0132-01	0.0	0.0	0.0	0.0	0.15219332	0.0	0.14984232	0.0	0.07242062	0.3220663	0.0	0.51637876	0.0	0.2832738	0.0	0.5496061	0.7601581	0.12916523	0.0	0.0	0.00956847	0.5339287	0.6265821	0.0	0.0	0.95859575	0.0	0.0	0.033543136	0.07599207	0.47549587	0.8681574	0.5748798	0.0	0.2959549	0.0	0.0	0.42801705	0.0	0.0	0.0	0.0	0.0	0.7151619	1.0826421	0.043273814	0.8710645	0.0
TCGA-06-5858-01	0.0	1.1001874	1.5566131	1.0701064	0.39616406	0.0	0.75894105	1.0344373	0.0	0.0	0.0	0.0	1.4081417	1.4743727	0.0	0.0	0.8080593	0.0	0.0	0.61180526	0.2688718	0.3389742	0.4291338	0.0	0.73991257	0.0	0.41039172	0.0	0.0	0.06659995	0.0	0.60326207	0.11331509	0.5966502	0.0	0.0	0.7436627	1.6003947	0.58127487	0.0	0.17847872	0.37411064	0.48282725	0.16109157	0.0	0.0	0.0	0.0
TCGA-27-2521-01	0.0	0.25790638	0.0	0.0	0.33512554	0.8235481	1.2415174	0.0	0.0	0.6243647	1.1377025	0.0	0.0	0.0	0.07886272	0.12613535	0.07847824	0.0	1.0537642	0.25901905	0.6646644	0.0	0.93314403	0.0	0.0	0.0	1.2661104	0.7712606	0.0	0.5011889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8925323	0.7682897	0.0	0.0	0.0	0.80692977	1.1501268	0.0	0.0	0.81689614	0.21302815
TCGA-14-0871-01	0.6220844	0.57326126	0.0	0.0	0.0	0.0	1.2921245	0.0	0.0	0.3149447	0.0	0.0	0.0	0.0	1.0598135	0.0	0.30313745	0.4271528	1.0918533	0.8021538	1.2818161	0.0	0.0	0.0	0.0	0.0	0.0	0.245176	0.38803872	1.6203513	0.8458662	0.0	0.61650604	0.6216305	0.0	0.40996185	0.40505025	0.0	0.6631379	0.0	0.0	0.0	0.0	0.0	0.0	0.038634203	0.0	0.0
TCGA-32-2638-01	0.0	0.16331978	0.44116217	0.0	0.46816087	0.12875977	0.5804802	0.065086864	0.0	0.0	0.310881	0.31391945	0.020624707	0.0	0.0	0.0	0.0	0.4795926	0.25677946	0.0	0.37006992	0.8652267	0.0	0.7870683	0.47765493	0.0	0.08470053	0.0	0.023113595	0.0	0.0	0.0	0.2804285	0.13490504	0.32609388	0.0	0.67103195	0.009941529	0.7458226	0.0	0.0	0.40054476	0.09973334	0.0	0.0	0.08011394	0.4734623	0.042150095
TCGA-28-2510-01	0.0	0.9288049	0.59578466	0.0	0.0	0.0	0.0	0.0	0.33588767	0.0	0.0	0.22217241	0.35235965	0.85917044	0.0	0.32371426	1.1529619	0.18331422	0.0	0.7663514	0.0	0.4379276	0.32738638	0.0	0.02738775	1.0648507	0.0	0.0	0.14756073	0.0	0.61209023	0.39621466	0.5676871	0.0	0.15163796	0.0	0.4042727	0.68982816	0.0	0.0	0.003330926	0.0	0.35981125	0.3544003	0.7542827	0.0	0.80796766	0.0
TCGA-26-1442-01	0.07369907	0.5095286	0.0	0.20684144	0.0	0.0	0.0	0.0	0.05750781	0.049465563	0.0	0.0	0.0	0.0	0.2036716	0.0	0.0	0.0	0.5921781	1.2954315	0.0	0.0	0.4642711	0.0	0.0	0.0	0.44279617	0.8040549	0.0	0.19767065	0.0	0.0	0.0	0.0	0.0	0.0	0.2344957	0.4219994	0.2913092	0.0	0.0	0.0	0.66192096	0.5338224	0.0	0.0	0.27082077	0.29557577
TCGA-06-5410-01	0.0	0.0	0.5316083	0.3838089	1.1469979	0.0	0.7532183	1.0065911	0.0	0.0	0.0	0.8525865	0.25391495	0.35739928	0.4799807	0.5332047	1.1996728	0.23164648	0.5446962	0.0	0.0	0.0	0.24815384	0.0	0.0	0.0	0.0	0.5204597	0.0	0.47012052	0.6019522	0.12328278	0.46409255	0.0	0.33272886	0.0	0.0	0.49585658	0.32921898	0.0086006895	0.0	0.24940014	0.0	0.54705817	0.06891013	0.0	0.50570774	0.0
TCGA-41-5651-01	0.0074949493	0.0	0.0	0.0014113229	0.0	0.625715	0.8096494	0.0	0.0	0.52549696	0.0	0.46435487	0.0	0.0	1.1990715	0.0	0.27739707	0.0	0.5844976	0.4791967	0.31641707	0.0	0.0	0.42724073	0.0	0.0	0.23739488	0.0	0.0	0.26024064	0.51550746	0.39590478	0.0	0.0	0.0	0.0	0.19317444	0.0	0.8376299	0.0	0.0	0.0	0.0	0.0	0.0	0.2546303	0.0	0.0
TCGA-06-2564-01	0.0	0.73489326	1.0244174	0.2418462	0.3464161	0.10325833	0.47908655	0.2903476	0.0	0.26204303	0.0	0.06556902	0.6639215	0.40411496	0.0	0.42361405	0.44292158	0.0	0.4001142	0.09829989	0.32382515	0.6111026	0.0	0.0	0.1341094	0.44961882	0.08285324	0.047803223	0.0	0.0	0.0	0.0	0.18720864	0.4096363	0.6888177	0.0	0.56008524	0.86105025	0.0	0.0	0.2421474	0.22906208	0.064873025	0.104999326	0.0	0.0	0.21815138	0.0
TCGA-06-0882-01	0.0	0.0	0.43140626	0.0	0.13054149	0.0	0.39715925	0.54254854	0.0	0.0	0.0	0.95541817	0.0	0.22026478	0.15801048	0.940628	0.8343247	0.0	0.09342086	0.0	0.0	0.23417115	0.3927125	0.0	0.22645766	0.0	0.0	0.3140159	0.009795812	0.0	0.0	0.0	0.0	0.0	0.7247338	0.0	0.0	0.57933515	0.0	0.0	0.5349538	0.024524335	0.049998827	0.6324257	0.39933735	0.0	0.0	0.0
TCGA-12-0619-01	1.0312374	0.0	0.7212148	0.12906829	0.1485921	0.0	0.06482911	0.0	0.0	0.0	0.0	0.0	0.0	1.0182761	0.0	0.0	0.15941563	0.0	0.0	0.5058283	0.89340276	0.0	0.1099829	0.0	0.71899235	0.0	0.0	0.0	0.49608505	2.034188	0.0	0.0	0.9326701	0.0	0.0	0.8131618	0.7246748	1.3145418	0.016409244	1.1612573	0.0	0.0	0.71909446	0.0	0.6274488	0.0	0.0	0.44460934
TCGA-14-0781-01	0.0	0.0	0.0	0.02364223	0.8143092	0.0	0.20364624	0.24888794	0.0	0.0	0.0	1.0267555	0.30487877	0.1889693	0.0	0.0	0.8521094	0.1872505	0.0	0.0	0.0	0.08515683	0.41694662	0.0	0.0	0.69885486	0.0	0.0	0.12719508	0.0	0.1771228	0.0	0.47911194	0.0	0.18994772	0.0	0.30749908	0.59596175	0.60384077	0.0	0.0	0.22198226	0.0	0.20744082	0.28611824	0.0	0.46206078	0.0
TCGA-41-2571-01	0.0	1.0403472	0.713696	0.0	0.0	0.0	0.7347687	0.8937367	0.09822171	0.0	0.0	0.37983108	0.54421	0.9957601	0.078403115	0.2959347	1.627467	0.0	0.0	1.1028527	0.60562223	0.04874806	0.5158447	0.48558676	0.0	0.17728621	0.0	0.043509007	0.54287946	0.11171563	0.33835477	0.0	0.0	0.0	0.6630285	0.36527726	1.1199044	0.044055767	0.1268029	0.26870725	0.598938	0.6604876	0.0	0.0	0.0	0.10732472	0.088582635	0.0
TCGA-06-0129-01	1.8051181	0.9091083	0.0	0.0	0.0	0.0	0.4593652	0.73754776	0.87934625	1.3460103	0.0	0.0	0.0675746	0.8973968	0.0	0.17566402	0.0	0.38124478	0.12068305	0.9581543	0.5229105	0.0	0.7094204	0.5090419	0.0	0.0	0.571005	0.38005474	0.0	1.8344644	0.16303895	0.0	0.08331545	0.8625655	0.0	0.13669321	0.09518088	0.2643672	0.0	0.85982704	0.0	0.0	0.5906405	0.3088109	0.0	0.68038785	0.9393165	0.0
TCGA-19-2625-01	0.0	0.0	0.0	0.7992375	0.53395647	0.0	0.0	0.14645457	0.62907016	0.0	0.29755622	0.0	0.0	0.093506716	1.264607	0.0	0.0	0.37857163	0.0	0.7305244	0.7282762	0.0	0.0	0.035154987	0.0	0.0	0.36345646	0.009514061	0.8170199	0.86259174	1.1230265	0.1523054	0.67888504	0.0	0.0	0.9332951	0.0	0.0	0.0	0.0	0.0	0.4026788	0.18347032	0.06865016	0.0	0.0	0.0	0.0
TCGA-06-2565-01	0.22114548	0.0	0.6836497	0.0	0.5279867	0.42016727	0.7911149	0.0	0.0	0.47082523	0.0	0.22277096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6628588	1.4328113	0.18930367	0.64004296	0.0	0.0	0.0	0.0	0.0	0.0	0.63287765	0.0	0.6244664	0.0	0.3399639	0.0	0.6844419	0.22484604	0.18841884	0.0	0.0	0.0	0.09802021	0.0	0.0	0.32260498	0.97653353	0.0
TCGA-02-2485-01	0.0	0.0	0.0	0.0	0.19606112	0.0	0.97136426	0.21658896	0.0	0.0	0.67527246	0.5703401	0.0	0.0	0.08403427	0.0	0.0	0.29192218	0.0	0.036025636	0.41431835	0.48941788	0.0	0.0	0.0	0.0	0.0	0.0	0.20784687	0.056987263	0.0	0.075212546	0.9648427	0.5371111	0.14319636	0.0	0.45727476	0.0	0.9596278	0.0	0.0	0.34726122	0.3723729	0.0	0.0	0.6635067	0.0	0.7067195
TCGA-06-0210-01	0.0	0.3488745	0.09739416	0.0	0.36862373	0.0	0.38714918	0.034287844	0.0	0.4127742	0.0	0.36526996	0.24036	0.0	0.0	0.3536358	0.020807853	0.19483002	0.26182804	0.0	0.5334092	0.4952958	0.061780177	0.1564938	0.13726746	0.19093867	0.05015511	0.0	0.0	0.0	0.13592036	0.0	0.0	0.28555274	0.4344893	0.0	0.7353304	0.8101005	0.2756134	0.21331355	0.0	0.35583222	0.0	0.052083563	0.0	0.0	0.4859422	0.040862
TCGA-02-0047-01	0.52387065	0.45166013	0.040769212	0.0	0.0	0.0	0.0	0.11103995	0.5611277	0.2374501	0.0	0.0	0.045888893	0.56646514	0.0	0.0	0.0	0.0	0.0	0.63516265	0.0	0.0	0.1631865	0.06424301	0.06658355	0.0	0.29705644	0.2685872	0.0	0.72525555	0.0	0.26563123	0.49215263	0.29833254	0.0	0.0	0.0	0.06650352	0.0	0.0	0.22558583	0.0	0.5572589	0.46201584	0.2736643	0.0	0.6031624	0.0
TCGA-06-0750-01	0.0	0.0	0.0	0.0	0.48351827	0.0	0.32030845	1.3424345	0.0	0.0	0.0	0.6856787	0.0	0.0	0.13929	0.06957743	0.7706904	0.5027437	0.06596318	0.0	0.52583677	0.15564492	0.83759	0.0	0.0	0.2545579	0.0	0.0	0.013393569	0.34251392	0.53872794	0.0	0.28825125	0.0	0.5017008	0.0	0.9523695	0.18787079	0.22827253	0.2910827	0.17053501	0.016728336	0.0	0.032028113	0.08095934	0.23031159	0.4062987	0.08424384
TCGA-32-1982-01	0.0	0.26812384	0.18097053	0.0	0.53331095	0.4158017	0.8777383	0.6767422	0.0	0.0	0.23207529	0.2429736	0.0	0.42534158	0.0	0.36132088	0.29204002	0.46524033	0.262237	0.0	0.81225353	0.5462591	0.0	0.0	0.16627362	0.0	0.0	0.15705626	0.0	0.0	0.0	0.0	0.43027812	0.453623	0.049152505	0.10005062	0.80952334	0.5911347	0.5245044	0.18399118	0.05848287	0.42327565	0.0	0.0	0.0	0.0	0.7853397	0.0
