trial_id,ts,DATA.SELECT_TOP_VAR.per_modality_k.rna,DATA.SELECT_TOP_VAR.per_modality_k.cnv,DATA.TAKE_INTERSECTION,DATA.ZSCORE,SNF.K,SNF.T,AE.HIDDEN,AE.LATENT_PER_MODAL,AE.DROPOUT,AE.LR,AE.WEIGHT_DECAY,GCN.HIDDEN,GCN.LAYERS,GCN.ALPHA,GCN.DROPOUT,GCN.LR,GCN.WEIGHT_DECAY,GCN.LABEL_SMOOTHING,GCN.CLASS_WEIGHTED_CE,GCN.EARLY_STOP,GCN.EARLY_STOP_PATIENCE,EXPERIMENT.TRAIN_RATIO,TRAIN.VAL_RATIO,acc_mean,acc_std,f1_mean,f1_std
T0119,2025-09-23 06:15:20,8,10,256,64,0.2,0.001,0.0005,192,3,0.1,0.4,0.001,0.0005,0.01,False,True,80,0.8,0.1,0.675,0.0842,0.6503,0.0807
T0120,2025-09-23 06:15:34,6,12,1024,64,0.1,0.0005,0.0001,96,2,0.1,0.35,0.0012,0.0007,0.01,True,True,80,0.85,0.15,0.6674,0.1169,0.6446,0.1306
T0121,2025-09-23 06:15:50,10,12,256,40,0.2,0.0005,0.0001,128,3,0.1,0.35,0.0008,0.0001,0.02,True,True,80,0.8,0.15,0.6683,0.0687,0.6528,0.069
T0122,2025-09-23 06:16:06,12,15,512,64,0.2,0.0005,0.001,96,3,0.1,0.45,0.0012,0.0001,0.02,True,True,80,0.85,0.1,0.6978,0.0591,0.6835,0.0685
T0123,2025-09-23 06:16:22,10,10,512,56,0.1,0.0005,0.0001,128,2,0.2,0.4,0.0012,0.0005,0.02,False,True,80,0.85,0.1,0.6739,0.0772,0.6521,0.0842
T0124,2025-09-23 06:16:36,10,10,512,40,0.3,0.001,0.001,96,2,0.05,0.3,0.0008,0.0007,0.01,True,True,80,0.85,0.15,0.6913,0.0726,0.6803,0.0793
T0125,2025-09-23 06:16:52,12,18,512,40,0.3,0.0005,0.0005,160,3,0.05,0.35,0.0012,0.0007,0.0,False,True,80,0.75,0.1,0.6932,0.0641,0.6589,0.0734
T0126,2025-09-23 06:17:06,10,12,256,40,0.3,0.001,0.0005,128,2,0.2,0.35,0.001,0.0003,0.0,True,True,80,0.85,0.15,0.6848,0.08,0.6769,0.0861
T0127,2025-09-23 06:17:19,6,12,256,48,0.2,0.0005,0.0001,96,3,0.05,0.3,0.0012,0.0001,0.01,False,True,80,0.85,0.1,0.6565,0.0911,0.6309,0.0959
T0128,2025-09-23 06:17:33,8,15,512,48,0.1,0.0005,0.0005,192,3,0.05,0.4,0.001,0.0005,0.01,False,True,80,0.75,0.15,0.6811,0.0831,0.65,0.0963
T0129,2025-09-23 06:17:50,8,12,256,40,0.3,0.001,0.0005,128,4,0.05,0.3,0.0012,0.0005,0.01,False,True,80,0.85,0.1,0.687,0.0785,0.6663,0.0817
T0130,2025-09-23 06:18:05,8,18,256,56,0.2,0.0005,0.0001,96,4,0.1,0.35,0.0012,0.0005,0.01,False,True,80,0.8,0.15,0.6617,0.0818,0.6328,0.0852
T0131,2025-09-23 06:18:21,10,15,256,40,0.1,0.0005,0.0005,192,3,0.05,0.4,0.0008,0.0005,0.02,False,True,80,0.85,0.15,0.7022,0.0757,0.686,0.0729
T0132,2025-09-23 06:18:35,12,10,512,56,0.1,0.001,0.0005,96,2,0.05,0.45,0.0008,0.0003,0.02,True,True,80,0.75,0.1,0.6514,0.0639,0.6349,0.0661
T0133,2025-09-23 06:18:52,8,12,256,56,0.1,0.001,0.0005,192,2,0.1,0.45,0.001,0.0003,0.02,False,True,80,0.85,0.15,0.7043,0.0785,0.6835,0.0773
T0134,2025-09-23 06:19:06,10,15,256,56,0.1,0.0005,0.0005,192,2,0.05,0.45,0.0012,0.001,0.0,False,True,80,0.85,0.15,0.7022,0.0705,0.6779,0.0852
T0135,2025-09-23 06:19:18,8,15,256,40,0.3,0.001,0.0001,96,2,0.1,0.3,0.001,0.0007,0.0,False,True,80,0.8,0.15,0.655,0.0818,0.6252,0.0915
T0136,2025-09-23 06:19:32,10,18,512,48,0.2,0.0005,0.0001,192,3,0.1,0.45,0.001,0.0007,0.0,False,True,80,0.75,0.1,0.6581,0.0569,0.623,0.076
T0137,2025-09-23 06:19:48,8,12,1024,40,0.3,0.0005,0.0001,192,3,0.1,0.4,0.0008,0.0001,0.01,True,True,80,0.75,0.1,0.6811,0.0583,0.6613,0.0656
T0138,2025-09-23 06:20:06,12,10,256,40,0.1,0.0005,0.001,96,2,0.05,0.3,0.0008,0.001,0.01,True,True,80,0.75,0.1,0.7068,0.0575,0.6876,0.0671
T0139,2025-09-23 06:20:21,8,15,512,64,0.3,0.001,0.0001,96,3,0.2,0.35,0.0008,0.001,0.01,False,True,80,0.75,0.1,0.6595,0.0582,0.616,0.0663
T0140,2025-09-23 06:20:38,6,15,1024,40,0.2,0.001,0.001,192,4,0.05,0.35,0.001,0.0001,0.0,False,True,80,0.85,0.15,0.7022,0.0817,0.6746,0.0854
T0141,2025-09-23 06:20:55,6,10,512,64,0.3,0.001,0.001,160,3,0.05,0.3,0.0008,0.0007,0.0,True,True,80,0.85,0.1,0.6783,0.0806,0.6631,0.0873
T0142,2025-09-23 06:21:10,10,18,512,48,0.2,0.001,0.001,128,2,0.2,0.45,0.0012,0.0007,0.01,True,True,80,0.75,0.1,0.7081,0.0632,0.6851,0.0677
T0143,2025-09-23 06:21:25,12,12,1024,40,0.3,0.001,0.001,160,2,0.05,0.4,0.001,0.0007,0.01,False,True,80,0.75,0.1,0.7054,0.072,0.6742,0.0782
T0144,2025-09-23 06:21:42,6,10,512,64,0.3,0.0005,0.0005,160,3,0.2,0.45,0.0012,0.0005,0.01,False,True,80,0.85,0.15,0.687,0.0668,0.6679,0.0774
T0145,2025-09-23 06:21:57,10,10,256,64,0.2,0.0005,0.0005,192,2,0.05,0.35,0.0008,0.0003,0.02,True,True,80,0.85,0.1,0.7,0.0713,0.685,0.0765
T0146,2025-09-23 06:22:11,10,12,256,40,0.2,0.0005,0.0001,160,4,0.2,0.3,0.0008,0.001,0.0,True,True,80,0.75,0.1,0.6689,0.0616,0.6522,0.0638
T0147,2025-09-23 06:22:26,10,15,512,48,0.1,0.0005,0.001,128,4,0.1,0.4,0.001,0.0001,0.02,False,True,80,0.85,0.15,0.6717,0.0721,0.6488,0.0648
T0148,2025-09-23 06:22:42,6,15,256,64,0.2,0.0005,0.0005,192,3,0.1,0.35,0.0008,0.001,0.0,True,True,80,0.8,0.15,0.6633,0.0737,0.6452,0.0769
T0149,2025-09-23 06:22:54,10,10,512,40,0.3,0.0005,0.0005,96,4,0.2,0.35,0.0012,0.001,0.02,False,True,80,0.8,0.15,0.6917,0.0809,0.6671,0.0925
T0150,2025-09-23 06:23:10,8,10,256,64,0.2,0.0005,0.0005,128,4,0.2,0.3,0.0008,0.001,0.02,False,True,80,0.8,0.1,0.6617,0.0685,0.6354,0.0709
T0151,2025-09-23 06:23:24,12,10,256,40,0.3,0.0005,0.0001,160,4,0.05,0.35,0.0008,0.0007,0.0,False,True,80,0.8,0.15,0.6867,0.0792,0.6406,0.1005
T0152,2025-09-23 06:23:39,12,15,1024,64,0.2,0.0005,0.0005,192,3,0.2,0.3,0.0008,0.0007,0.02,False,True,80,0.85,0.15,0.6522,0.0778,0.632,0.0868
T0153,2025-09-23 06:23:55,10,18,1024,56,0.3,0.0005,0.001,160,2,0.1,0.35,0.0008,0.0005,0.02,False,True,80,0.85,0.15,0.6957,0.074,0.6796,0.0758
T0154,2025-09-23 06:24:10,8,18,1024,64,0.3,0.001,0.0005,192,4,0.05,0.3,0.0008,0.0001,0.0,False,True,80,0.75,0.1,0.6946,0.0663,0.6694,0.0778
T0155,2025-09-23 06:24:26,8,12,256,48,0.3,0.001,0.0001,192,3,0.1,0.3,0.001,0.0001,0.01,False,True,80,0.85,0.15,0.6717,0.0819,0.6596,0.0911
T0156,2025-09-23 06:24:39,12,15,1024,56,0.3,0.001,0.0001,96,4,0.2,0.45,0.001,0.0001,0.0,True,True,80,0.8,0.1,0.65,0.0997,0.6244,0.1019
T0157,2025-09-23 06:24:57,8,18,256,40,0.3,0.001,0.001,96,3,0.2,0.45,0.0008,0.0005,0.02,True,True,80,0.85,0.15,0.6978,0.0795,0.6826,0.0872
T0158,2025-09-23 06:25:12,8,10,1024,40,0.3,0.0005,0.0001,192,3,0.1,0.3,0.0012,0.0005,0.02,True,True,80,0.75,0.15,0.6392,0.0701,0.6204,0.0823
T0159,2025-09-23 06:25:29,6,15,1024,64,0.3,0.001,0.0005,160,4,0.2,0.3,0.0008,0.0007,0.01,True,True,80,0.85,0.15,0.6717,0.0759,0.6604,0.0866
T0160,2025-09-23 06:25:47,12,10,1024,64,0.1,0.001,0.001,160,3,0.05,0.4,0.001,0.0007,0.01,False,True,80,0.75,0.1,0.6811,0.0626,0.6404,0.0722
T0161,2025-09-23 06:26:04,6,18,1024,56,0.3,0.0005,0.001,160,3,0.2,0.4,0.0008,0.0005,0.01,False,True,80,0.75,0.1,0.7,0.0797,0.6751,0.0842
T0162,2025-09-23 06:26:22,6,18,1024,64,0.3,0.001,0.0001,96,3,0.1,0.3,0.0008,0.0005,0.01,True,True,80,0.75,0.1,0.6676,0.0587,0.6442,0.0648
T0163,2025-09-23 06:26:42,6,10,1024,48,0.2,0.0005,0.0005,192,4,0.2,0.3,0.0012,0.0007,0.01,False,True,80,0.8,0.1,0.6367,0.0829,0.595,0.0939
T0164,2025-09-23 06:27:02,10,15,256,48,0.3,0.001,0.001,192,2,0.1,0.35,0.001,0.0007,0.02,False,True,80,0.75,0.1,0.6959,0.0667,0.6666,0.0802
T0165,2025-09-23 06:27:15,6,12,256,64,0.2,0.001,0.001,192,3,0.2,0.45,0.0008,0.0005,0.01,False,True,80,0.85,0.15,0.6804,0.0915,0.6628,0.0958
T0166,2025-09-23 06:27:29,8,10,512,56,0.2,0.0005,0.0001,96,4,0.05,0.35,0.0008,0.001,0.02,True,True,80,0.75,0.1,0.6703,0.0728,0.6407,0.0914
T0167,2025-09-23 06:27:48,10,10,1024,48,0.2,0.0005,0.0005,128,3,0.2,0.4,0.0008,0.0003,0.01,True,True,80,0.8,0.1,0.66,0.0964,0.6456,0.1007
T0168,2025-09-23 06:28:07,6,12,256,40,0.2,0.001,0.0001,160,4,0.2,0.35,0.0012,0.0007,0.0,True,True,80,0.75,0.15,0.6486,0.0715,0.6261,0.0844
T0169,2025-09-23 06:28:21,12,15,512,48,0.2,0.001,0.0001,160,4,0.1,0.45,0.0012,0.0005,0.0,True,True,80,0.85,0.15,0.6717,0.0885,0.6461,0.0993
T0170,2025-09-23 06:28:35,6,15,256,48,0.3,0.0005,0.0005,160,2,0.1,0.3,0.0008,0.0003,0.02,False,True,80,0.8,0.15,0.675,0.0649,0.6472,0.0647
T0171,2025-09-23 06:28:48,10,15,512,40,0.3,0.0005,0.0005,128,2,0.05,0.45,0.0008,0.0007,0.01,False,True,80,0.85,0.15,0.6978,0.0694,0.6753,0.0768
T0172,2025-09-23 06:29:04,8,12,256,64,0.1,0.0005,0.001,128,2,0.2,0.35,0.0012,0.0003,0.0,True,True,80,0.75,0.1,0.7014,0.0557,0.6827,0.0624
T0173,2025-09-23 06:29:15,8,12,1024,48,0.2,0.0005,0.0005,128,3,0.05,0.4,0.0008,0.001,0.0,True,True,80,0.75,0.1,0.6892,0.0607,0.6652,0.069
T0174,2025-09-23 06:29:31,12,18,1024,56,0.1,0.001,0.0005,128,2,0.1,0.3,0.0008,0.001,0.0,False,True,80,0.85,0.15,0.687,0.0748,0.6684,0.0742
T0175,2025-09-23 06:29:47,10,15,1024,56,0.1,0.001,0.0005,192,3,0.1,0.45,0.0012,0.0003,0.0,False,True,80,0.8,0.15,0.6367,0.0795,0.6049,0.083
T0176,2025-09-23 06:30:02,10,10,256,64,0.3,0.0005,0.001,192,2,0.2,0.3,0.0012,0.0007,0.0,False,True,80,0.8,0.15,0.695,0.0599,0.672,0.0628
T0177,2025-09-23 06:30:13,6,12,512,64,0.1,0.0005,0.0005,192,3,0.1,0.4,0.0008,0.0001,0.01,True,True,80,0.75,0.1,0.7108,0.0663,0.6893,0.0741
T0178,2025-09-23 06:30:28,8,15,512,56,0.2,0.0005,0.0005,192,4,0.1,0.45,0.0012,0.0007,0.0,False,True,80,0.75,0.1,0.6878,0.0733,0.6604,0.0835
T0179,2025-09-23 06:30:43,8,18,1024,64,0.2,0.0005,0.0005,128,2,0.1,0.4,0.001,0.001,0.0,True,True,80,0.8,0.1,0.6217,0.0902,0.5973,0.0894
T0180,2025-09-23 06:30:57,8,10,1024,40,0.1,0.0005,0.001,192,4,0.1,0.45,0.001,0.0005,0.02,True,True,80,0.85,0.15,0.6783,0.0733,0.6619,0.0758
T0181,2025-09-23 06:31:16,12,12,1024,40,0.3,0.0005,0.0005,128,3,0.05,0.4,0.0008,0.0007,0.02,False,True,80,0.75,0.15,0.6716,0.0873,0.6365,0.1
T0182,2025-09-23 06:31:34,6,12,512,48,0.2,0.001,0.0005,192,3,0.05,0.3,0.001,0.0003,0.0,True,True,80,0.8,0.1,0.6467,0.071,0.6249,0.077
T0183,2025-09-23 06:31:48,10,12,1024,48,0.1,0.001,0.001,192,4,0.2,0.4,0.001,0.0007,0.01,True,True,80,0.85,0.15,0.6522,0.079,0.6415,0.0831
T0184,2025-09-23 06:32:06,12,15,1024,40,0.3,0.0005,0.001,96,4,0.1,0.3,0.0008,0.0005,0.01,True,True,80,0.75,0.1,0.673,0.065,0.6547,0.0759
T0185,2025-09-23 06:32:26,8,18,256,48,0.3,0.001,0.001,96,4,0.1,0.35,0.0012,0.001,0.0,True,True,80,0.85,0.15,0.6935,0.0784,0.6852,0.0824
T0186,2025-09-23 06:32:40,10,10,512,40,0.1,0.0005,0.0001,160,4,0.1,0.4,0.0012,0.0003,0.0,False,True,80,0.85,0.15,0.6522,0.0701,0.6329,0.0823
T0187,2025-09-23 06:32:56,12,18,256,56,0.1,0.001,0.0005,128,3,0.2,0.35,0.001,0.0003,0.0,False,True,80,0.75,0.1,0.673,0.0639,0.6386,0.0778
T0188,2025-09-23 06:33:10,10,15,1024,40,0.1,0.0005,0.001,160,2,0.1,0.35,0.0008,0.0001,0.02,False,True,80,0.75,0.15,0.6919,0.0664,0.6527,0.0749
T0189,2025-09-23 06:33:26,12,18,1024,40,0.3,0.001,0.0005,160,3,0.05,0.35,0.0012,0.001,0.0,True,True,80,0.75,0.15,0.6608,0.0767,0.6386,0.088
T0190,2025-09-23 06:33:41,12,15,512,56,0.1,0.0005,0.001,96,3,0.1,0.3,0.0008,0.0005,0.0,False,True,80,0.85,0.15,0.6609,0.0748,0.6426,0.076
T0191,2025-09-23 06:33:57,12,12,512,56,0.2,0.001,0.001,160,2,0.1,0.35,0.001,0.0005,0.02,False,True,80,0.75,0.15,0.7122,0.0785,0.6864,0.0882
T0192,2025-09-23 06:34:11,8,18,512,40,0.2,0.001,0.001,96,3,0.05,0.3,0.0008,0.0001,0.0,False,True,80,0.8,0.15,0.6667,0.0753,0.6453,0.0751
T0193,2025-09-23 06:34:26,6,10,1024,40,0.2,0.0005,0.0001,128,4,0.1,0.45,0.0012,0.0003,0.0,True,True,80,0.75,0.15,0.6122,0.05,0.5876,0.0552
T0194,2025-09-23 06:34:42,8,12,512,56,0.3,0.0005,0.001,192,4,0.05,0.45,0.0008,0.0003,0.0,True,True,80,0.85,0.15,0.7109,0.0731,0.7006,0.0764
T0195,2025-09-23 06:34:56,8,18,256,48,0.1,0.0005,0.0005,160,2,0.2,0.4,0.0012,0.001,0.0,True,True,80,0.85,0.1,0.6913,0.0879,0.681,0.0916
T0196,2025-09-23 06:35:08,10,10,1024,64,0.3,0.0005,0.001,128,2,0.05,0.45,0.001,0.001,0.01,False,True,80,0.85,0.1,0.6696,0.0818,0.6442,0.0868
T0197,2025-09-23 06:35:23,8,10,1024,56,0.1,0.0005,0.0005,160,3,0.2,0.35,0.0012,0.0001,0.02,False,True,80,0.85,0.15,0.6848,0.0824,0.6661,0.0893
T0198,2025-09-23 06:35:40,10,12,1024,48,0.3,0.0005,0.0005,192,2,0.1,0.45,0.0008,0.001,0.0,True,True,80,0.85,0.1,0.7022,0.0894,0.6892,0.0929
T0199,2025-09-23 06:35:54,10,10,256,64,0.2,0.0005,0.0001,128,3,0.1,0.4,0.001,0.001,0.02,False,True,80,0.8,0.1,0.64,0.0779,0.6145,0.084
T0200,2025-09-23 06:36:08,12,15,1024,56,0.2,0.0005,0.0005,192,3,0.2,0.3,0.0012,0.0007,0.01,True,True,80,0.85,0.15,0.6674,0.0718,0.6522,0.0829
T0201,2025-09-23 06:36:25,10,18,1024,40,0.3,0.0005,0.0005,192,2,0.2,0.3,0.001,0.0003,0.02,True,True,80,0.75,0.1,0.6743,0.0523,0.6484,0.0541
T0202,2025-09-23 06:36:41,10,10,512,40,0.2,0.0005,0.0001,192,2,0.2,0.35,0.0012,0.001,0.01,True,True,80,0.75,0.1,0.6703,0.0665,0.6512,0.0699
T0203,2025-09-23 06:36:56,8,15,512,48,0.1,0.0005,0.001,128,4,0.2,0.3,0.0008,0.0001,0.02,True,True,80,0.75,0.15,0.6757,0.0628,0.6535,0.0685
T0204,2025-09-23 06:37:14,6,12,512,48,0.3,0.001,0.001,160,3,0.2,0.4,0.001,0.0007,0.02,False,True,80,0.75,0.15,0.7014,0.0848,0.6709,0.0987
T0205,2025-09-23 06:37:30,6,15,256,56,0.3,0.0005,0.001,128,2,0.05,0.3,0.0008,0.0005,0.0,True,True,80,0.8,0.15,0.6983,0.0562,0.675,0.0632
T0206,2025-09-23 06:37:43,12,18,256,40,0.1,0.001,0.0001,160,2,0.05,0.35,0.0012,0.001,0.02,False,True,80,0.75,0.1,0.6378,0.067,0.587,0.0785
T0207,2025-09-23 06:37:56,12,10,1024,40,0.2,0.001,0.0001,160,2,0.1,0.4,0.001,0.001,0.0,True,True,80,0.75,0.1,0.673,0.0806,0.6549,0.0855
T0208,2025-09-23 06:38:10,12,15,1024,64,0.3,0.001,0.0005,192,4,0.2,0.45,0.0012,0.001,0.0,True,True,80,0.75,0.15,0.6878,0.0659,0.6654,0.0722
T0209,2025-09-23 06:38:26,10,10,256,56,0.3,0.001,0.0001,96,4,0.05,0.4,0.0008,0.0003,0.02,False,True,80,0.85,0.1,0.6457,0.0873,0.6151,0.0926
T0210,2025-09-23 06:38:43,6,12,512,56,0.2,0.0005,0.0001,192,3,0.2,0.3,0.001,0.0007,0.02,True,True,80,0.8,0.15,0.6433,0.0716,0.6312,0.0729
T0211,2025-09-23 06:38:58,6,18,512,48,0.3,0.001,0.001,96,3,0.05,0.4,0.0012,0.0007,0.0,True,True,80,0.75,0.1,0.6865,0.0696,0.6669,0.0803
T0212,2025-09-23 06:39:13,10,15,256,40,0.3,0.001,0.0001,128,4,0.1,0.4,0.0012,0.001,0.02,False,True,80,0.8,0.15,0.66,0.0712,0.6284,0.0744
T0213,2025-09-23 06:39:28,10,12,256,48,0.2,0.0005,0.0005,192,3,0.2,0.3,0.0012,0.001,0.02,True,True,80,0.8,0.15,0.6667,0.0723,0.65,0.0706
T0214,2025-09-23 06:39:43,8,10,1024,56,0.1,0.001,0.001,128,4,0.05,0.45,0.0008,0.0003,0.01,True,True,80,0.8,0.15,0.6533,0.0777,0.638,0.0769
T0215,2025-09-23 06:40:01,10,18,512,56,0.1,0.001,0.0001,160,2,0.1,0.45,0.001,0.001,0.02,False,True,80,0.85,0.15,0.637,0.0705,0.6134,0.0851
T0216,2025-09-23 06:40:15,12,15,1024,40,0.1,0.0005,0.0005,96,3,0.2,0.45,0.001,0.001,0.0,False,True,80,0.8,0.15,0.6383,0.0838,0.6054,0.0831
T0217,2025-09-23 06:40:31,8,18,512,56,0.2,0.001,0.001,160,3,0.05,0.35,0.0008,0.0003,0.02,False,True,80,0.75,0.15,0.6838,0.0721,0.6563,0.0821
T0218,2025-09-23 06:40:45,6,10,512,40,0.2,0.001,0.001,96,3,0.2,0.35,0.0012,0.0007,0.02,True,True,80,0.75,0.1,0.6878,0.0637,0.6723,0.0636
T0219,2025-09-23 06:41:01,8,10,1024,40,0.3,0.001,0.0001,128,2,0.1,0.4,0.0008,0.0003,0.0,False,True,80,0.8,0.1,0.64,0.0523,0.6041,0.0682
T0220,2025-09-23 06:41:16,8,10,512,40,0.3,0.0005,0.0005,192,4,0.05,0.45,0.001,0.0005,0.0,False,True,80,0.75,0.15,0.6797,0.0775,0.6488,0.0824
T0221,2025-09-23 06:41:32,6,12,1024,64,0.3,0.0005,0.001,96,4,0.05,0.35,0.0008,0.0007,0.02,True,True,80,0.8,0.15,0.6583,0.0595,0.6361,0.0639
T0222,2025-09-23 06:41:52,8,12,512,40,0.1,0.0005,0.0005,96,4,0.05,0.45,0.001,0.0005,0.0,True,True,80,0.85,0.1,0.687,0.0773,0.6754,0.0805
T0223,2025-09-23 06:42:08,6,10,1024,40,0.1,0.001,0.001,192,4,0.1,0.35,0.0008,0.0001,0.02,False,True,80,0.85,0.15,0.7022,0.0883,0.6804,0.0933
T0224,2025-09-23 06:42:26,8,10,1024,64,0.2,0.0005,0.001,128,3,0.1,0.35,0.001,0.0005,0.01,True,True,80,0.85,0.1,0.6652,0.0767,0.6524,0.0767
T0225,2025-09-23 06:42:44,12,15,256,48,0.2,0.001,0.001,192,2,0.1,0.45,0.0012,0.0005,0.01,True,True,80,0.75,0.15,0.7122,0.0742,0.6842,0.0882
T0226,2025-09-23 06:42:57,8,18,512,56,0.3,0.0005,0.0001,160,3,0.2,0.35,0.0012,0.0003,0.01,False,True,80,0.75,0.1,0.6662,0.0569,0.634,0.0725
T0227,2025-09-23 06:43:13,12,18,1024,40,0.1,0.0005,0.0005,160,4,0.05,0.3,0.001,0.0003,0.0,False,True,80,0.8,0.15,0.6833,0.0415,0.6401,0.0484
T0228,2025-09-23 06:43:30,10,10,1024,64,0.1,0.0005,0.001,96,2,0.05,0.35,0.0008,0.0001,0.0,False,True,80,0.75,0.15,0.6797,0.0812,0.6441,0.0961
T0229,2025-09-23 06:43:46,12,15,256,48,0.3,0.001,0.0001,160,4,0.2,0.45,0.001,0.0005,0.0,True,True,80,0.8,0.15,0.6417,0.0816,0.6259,0.0846
T0230,2025-09-23 06:44:00,8,10,1024,64,0.1,0.0005,0.001,128,3,0.05,0.4,0.001,0.0005,0.01,False,True,80,0.8,0.15,0.655,0.0852,0.6256,0.0896
T0231,2025-09-23 06:44:15,10,18,256,64,0.1,0.0005,0.001,192,2,0.1,0.35,0.0008,0.0005,0.02,True,True,80,0.85,0.1,0.7022,0.0817,0.6899,0.0849
T0232,2025-09-23 06:44:29,8,15,1024,64,0.3,0.0005,0.0001,192,3,0.05,0.3,0.0012,0.0005,0.01,True,True,80,0.85,0.15,0.6739,0.0796,0.6506,0.0754
T0233,2025-09-23 06:44:47,6,10,512,48,0.2,0.0005,0.0001,128,3,0.1,0.45,0.001,0.0005,0.01,False,True,80,0.85,0.1,0.6739,0.0734,0.6424,0.0849
T0234,2025-09-23 06:45:02,6,15,512,56,0.1,0.001,0.001,128,2,0.2,0.45,0.001,0.0007,0.0,True,True,80,0.85,0.1,0.6891,0.0718,0.6791,0.0723
T0235,2025-09-23 06:45:16,6,10,512,64,0.1,0.001,0.0001,96,3,0.1,0.35,0.0008,0.001,0.01,False,True,80,0.75,0.1,0.6527,0.0569,0.6113,0.0674
T0236,2025-09-23 06:45:34,12,15,256,56,0.2,0.001,0.0005,96,4,0.1,0.45,0.0008,0.0001,0.01,True,True,80,0.8,0.15,0.6667,0.0882,0.6496,0.0891
T0237,2025-09-23 06:45:51,8,15,1024,56,0.1,0.001,0.001,128,4,0.1,0.45,0.001,0.001,0.02,True,True,80,0.75,0.1,0.6635,0.067,0.6414,0.0741
T0238,2025-09-23 06:46:11,6,15,512,40,0.3,0.0005,0.001,96,3,0.2,0.35,0.0012,0.0005,0.02,False,True,80,0.8,0.15,0.6867,0.0812,0.6635,0.0843
T0239,2025-09-23 06:46:26,12,15,1024,64,0.1,0.001,0.0001,96,3,0.2,0.45,0.001,0.0007,0.01,True,True,80,0.8,0.15,0.635,0.0872,0.6106,0.0924
T0240,2025-09-23 06:46:43,8,10,1024,56,0.1,0.0005,0.0001,96,2,0.05,0.35,0.001,0.0005,0.01,False,True,80,0.8,0.1,0.64,0.0904,0.6056,0.0911

